Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss,Actor LR,Critic LR
100,0.08310059869147837,1.3930437950408459,1.4761443938207626,55.98677905716427,0.0002999814948722491,0.0002999814948722491
200,0.06824656526893377,1.3203485092175007,1.3885950745499134,24.915152684707643,0.0002999259840548597,0.0002999259840548597
